trackId,name,album,artist,releaseDate,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,timeSignature
3rBYc8dlONJSWY6gJ3fUwQ,Blue On Black - Live,Straight To You: Live,Kenny Wayne Shepherd,2020-11-27,299826,33,0.296,0.0125,0.718,0.000571,0.939,-7.732,0.031,155.895,4
2n6uDmFnyUBqXk652GUGNl,River of Tears - Live,"One More Car, One More Rider (Live)",Eric Clapton,2002-01-01,539293,40,0.46,0.0831,0.522,0.0966,0.832,-8.373,0.0297,108.646,3
6DMUEb4IFTZoG1dhPUXzZT,Tell Her You Belong To Me - Live,Front And Center: Live From New York,Beth Hart,2018-04-13,396682,37,0.346,0.396,0.299,6.13e-05,0.708,-12.782,0.0608,149.456,3
2WKH5jsAtRY3zDbx2OoO5y,"I Wonder Who - Live At The San Diego Civic Center, CA, USA / 1974",Live In San Diego '74,Rory Gallagher,2022-04-29,571280,34,0.393,0.0576,0.488,0.338,0.906,-13.796,0.0535,150.932,3
3Phzwv994YsLZSSU7B2Q6P,Open Hearted Woman - Live,Live at DBA: New Orleans Bootleg,Eric Johanson,2022-02-18,477786,30,0.592,0.0344,0.546,0.12,0.815,-9.763,0.0561,135.748,4
12Brd1KzWDPmzgC5FaUZA2,"Texas Flood - Live at Ripley's Music Hall, Philadelphia, PA, Oct. 20, 1983",Texas Flood (Legacy Edition),Stevie Ray Vaughan,1983,600506,37,0.261,0.0231,0.613,0.0867,0.869,-9.778,0.0414,138.538,3
7pVfE8w0cbxLrJQmyyNKSx,Key to the Highway - Live at The Royal Albert Hall,Key to the Highway (Live at The Royal Albert Hall),Eric Clapton,2023-06-09,392351,31,0.4,0.0418,0.829,0.114,0.988,-7.128,0.0483,157.041,4
1VRIqZPeT8am357EyPsP8N,Another Ten Years Gone - Live,Another Ten Years Gone (Live),Popa Chubby,2023-08-11,410413,25,0.27,0.00477,0.951,0.239,0.481,-4.944,0.0599,94.159,4
2sthMcGvt0sLw7sImcEPVL,No One Left To Blame (Dangerous Game),No One Left To Blame (Dangerous Game),Jo Harman,2023-09-07,281755,29,0.534,0.0376,0.706,4.81e-06,0.988,-7.171,0.0589,86.163,4
7fVCVM1DIUHpnRiDm2fKvP,New Used Car,New Used Car,Sue Foley,2023-09-08,227359,27,0.31,0.0692,0.872,0.00908,0.987,-6.732,0.0758,147.297,4
34zdlQdUyUOecOuWsCUWrj,West L.A. Fadeaway - Live,West L.A. Fadeaway (Live),Bob Weir,2022-01-14,771564,27,0.61,0.128,0.522,0.147,0.596,-9.628,0.092,76.363,4
0zlqZgeOekI8MFUfigTHR8,Dyin' To Know (Live),Dyin' To Know (Live),Joanne Shaw Taylor,2022-04-20,192638,27,0.521,0.112,0.843,0.507,0.681,-6.557,0.0509,136.116,4
62CO4zNchKHKfemk536v9f,Stoop Down Baby - Live,"Big, Bad and Beautiful (Live)",Popa Chubby,2015-10-15,350580,30,0.579,0.427,0.936,0.23,0.942,-4.283,0.0768,108.843,4
0rTmNc15RZrI9EzBM7cE0L,Everyday I Have The Blues - Live (San Quentin),Live At San Quentin,B.B. King,2001-01-01,281866,30,0.426,0.356,0.791,2.85e-06,0.373,-6.888,0.0543,137.365,4
7fcve4UR0NqDr84DiNGwA8,Woman Like You - Live,Straight To You: Live,Kenny Wayne Shepherd,2020-11-27,260133,30,0.143,0.00733,0.912,0.000667,0.727,-6.754,0.0823,172.514,4
3pazThgY7a2wq8jt20MYPn,Soulshine,Live...With A Little Help From Our Friends,Gov't Mule,1999-02-05,549933,35,0.418,0.0935,0.633,0.079,0.759,-8.138,0.0462,122.781,4
1s7EqwR1IPlaQO7iXaRUCi,Damn Right I've Got The Blues - Live,Live! The Real Deal,Buddy Guy,1996-04-16,461533,29,0.348,0.0209,0.587,0.0818,0.486,-10.04,0.12,102.043,4
1tigPIbzGhosv1yiXe8xcy,Let The Good Times Roll (Live),Live at the Greek Theatre,Joe Bonamassa,2016-09-23,345270,35,0.334,0.236,0.881,7.96e-05,0.97,-6.888,0.0572,146.835,4
2Z0lJeL3NFaRM6U4ZRKbQB,"Heaven's Gate - Live At The Town & Country Club, London, UK / 1990","Heaven's Gate (Live At The Town & Country Club, London, UK / 1990)",Rory Gallagher,2023-06-02,280813,28,0.339,0.0055,0.901,0.0627,0.555,-10.232,0.0614,125.719,4
4tYP7dgqf1YXFTJM5H89os,Motorcycle Mama - Live,Popa Chubby and the Beast Band Live at G. Bluey’s Juke Joint NYC,Popa Chubby,2023-09-08,389893,27,0.432,0.0355,0.886,0.045,0.554,-4.557,0.0436,131.244,4
4m3z1QKpXIBIvJFVhCyhtl,I'm In The Mood - Live,I'm In The Mood (Live),John Lee Hooker,2020-10-23,248586,28,0.397,0.693,0.625,0.00582,0.694,-9.842,0.488,203.136,3
1oP2JLLzJNqoIMH5nh1iKi,Chills & Thrills - Live,Live at the Jazzhaus,Bernard Allison,2011-02-25,410520,29,0.581,0.081,0.752,0.304,0.93,-9.183,0.065,111.91,4
6PVDrKgnumUAuhELcpYfn0,Frosty (Live),The Iceman Cometh,Albert Collins,2019-09-13,350920,24,0.205,0.00494,0.917,0.806,0.982,-6.745,0.164,164.452,4
3dbmtHrcXvJu6i1TcLzP81,Watchagonnado - Live,Road Chronicles: Live!,Supersonic Blues Machine,2019-07-12,329840,26,0.52,0.165,0.958,0.0145,0.946,-3.378,0.0729,100.006,4
3FDFofxSBPv1hzSZdKvAuh,Night Train - Live,Songs from the Road,Bernard Allison,2020-01-31,298777,25,0.642,0.259,0.706,0.0449,0.375,-7.712,0.103,106.241,4
165iM5ZIR7JnNLDBEG8rHb,Mad As A Hatter - Live In Concert,Paint The Roses (Live In Concert),Larkin Poe,2021-09-17,312824,34,0.281,0.286,0.663,6.47e-06,0.719,-7.83,0.0528,102.698,4
3VlxQrEaQAehaxvPUpN9Gi,The Loyal Kind (Live),The Loyal Kind (Live),Joe Bonamassa,2023-02-01,394106,25,0.38,0.0442,0.917,0.00193,0.873,-5.793,0.0491,94.288,4
4HRWEbyWYP5iyt2u7fMOhD,Can't Walk Away From It Now - Live,Liquid Quartet Live,Michael Landau,2020-08-21,320618,26,0.476,0.784,0.133,0.000126,0.702,-13.867,0.037,105.629,3
4YTn5VVoRwySkVvlHOgTU1,Cold Black Night (Live at VH1),Back to the Blues (Deluxe Edition),Gary Moore,2023-06-23,245400,31,0.37,0.0337,0.777,0.0393,0.282,-7.357,0.0719,80.83,4
3315kMG6PdeNdwKMGxNTxn,Feeling Good - Live,Live at the Roxy,The Sheepdogs,2016-12-02,232388,21,0.191,0.0103,0.835,5.91e-06,0.739,-8.017,0.0607,187.376,3
3OHFCFO7Upo0z0gYtWTTDQ,True Lies - Live,Live in Chicago,Kenny Wayne Shepherd,2010-09-28,354880,29,0.114,0.0421,0.912,0.0364,0.995,-7.74,0.107,173.45,4
5xm5zvLGDeLML6nib2eIvr,Broke Down On The Brazos - Live,"Bring On The Music: Live at The Capitol Theatre, Pt. 2",Gov't Mule,2019-06-28,528120,29,0.33,0.00313,0.925,0.758,0.876,-4.458,0.0632,98.206,4
6F3ISKBxgwCmV7jpORqLMb,I Didn't Know - Live,I Didn't Know (Live),John Lee Hooker,2020-09-25,198040,26,0.585,0.0214,0.716,0.577,0.985,-8.755,0.0787,137.919,4
68OmRD31fk5wALO2AGF85X,"Ride On Josephine - Live In Boston, Massachusetts / 1982",Ride On Josephine (Live In Boston / 1982),George Thorogood & The Destroyers,2020-11-20,501010,25,0.467,0.0189,0.965,0.198,0.979,-7.451,0.105,106.17,4
5kV1sqmhNp1ScB6akb8SMJ,Nobody Knows You When You're Down And Out - Live at LOCKN' / 2019,Layla Revisited (Live at LOCKN'),Tedeschi Trucks Band,2021-07-16,299863,36,0.409,0.155,0.614,0.0004,0.989,-10.241,0.0442,104.887,3
6Y3h8CAOKtFSKGN1hTRA1D,I Never Thought I'd See the Day,Stronger Than Pride,Sade,1988-05-03,253200,52,0.25,0.864,0.106,0.00123,0.0716,-16.531,0.0359,71.677,5
4DQttwipnILl88cru3BRZx,Night Nurse,Night Nurse (Expanded Edition),Gregory Isaacs,1982-01-01,249533,70,0.824,0.039,0.366,0.106,0.0403,-10.96,0.145,73.949,4
7ijKen7rccf56qOMGkS22e,This Woman's Work - 2018 Remaster,The Sensual World (2018 Remaster),Kate Bush,1989-10-16,216306,62,0.357,0.905,0.147,0.000236,0.0672,-16.229,0.0389,128.21,4
6LUGvXEAK8WxIBYK43uoTb,Back to the Old House - 2011 Remaster,Louder Than Bombs,The Smiths,1987,186626,83,0.626,0.0102,0.488,0.000188,0.141,-7.805,0.0253,104.13,3
2R7858bg0GHuBBxjTyOL7N,Careless Whisper,The Final,Wham!,1986-11-25,302600,63,0.583,0.232,0.545,0.0,0.133,-11.698,0.0351,153.249,4
6Hu6dzwlvoyg3zBUC8k4BK,Sailing,Christopher Cross,Christopher Cross,1979,256146,72,0.469,0.364,0.382,0.00025,0.36,-13.203,0.0374,149.994,4
2AUcU2mCQlEFZpvkfvIM8q,Boadicea - 2009 Remaster,The Celts,Enya,1987,212333,52,0.403,0.978,0.0578,0.000594,0.106,-21.891,0.0374,101.547,4
4KFM3A5QF2IMcc6nHsu3Wp,Englishman In New York,...Nothing Like The Sun,Sting,1987-01-01,267266,76,0.674,0.396,0.347,1.05e-05,0.0916,-17.707,0.0364,102.013,4
1FctcqfLUnpEAj9xEukqnc,Everybody's Got to Learn Sometime,Dumb Waiters (Expanded Edition),The Korgis,1980-01-01,257946,55,0.369,0.622,0.366,0.0163,0.106,-9.027,0.0261,74.175,4
1u0LQwTtYAi7LZbknFNhZ1,Haunt Me,Stronger Than Pride,Sade,1988-05-03,350293,52,0.633,0.965,0.212,0.11,0.0934,-14.366,0.0287,105.253,1
0L0T4tMAaGqLgIVj1MOj9t,Father Figure - Remastered,Faith,George Michael,1987-10-30,336666,66,0.689,0.163,0.333,3.36e-05,0.0853,-13.288,0.0262,101.988,4
1s4Mvh3jgFCJJijR53JIEx,Drive,Complete Greatest Hits,The Cars,2002-02-19,237600,43,0.579,0.0852,0.646,0.00232,0.091,-9.495,0.0286,111.081,5
26uVYNtKahTAcZMDWiuBnt,Song To The Siren - Remastered,It'll End In Tears (Remastered),This Mortal Coil,1984-10-01,211093,57,0.215,0.842,0.24,5.9e-06,0.135,-12.597,0.0407,128.729,5
4tmvNDYDxzspyUTVckmwI9,In Too Deep - Remastered 2007,Invisible Touch,Genesis,1986-06-09,302840,60,0.67,0.534,0.433,4.27e-06,0.11,-9.811,0.0246,103.541,4
6TvxPS4fj4LUdjw2es4g21,Slipping Through My Fingers,The Visitors (Deluxe Edition),ABBA,1981,233720,76,0.475,0.796,0.26,0.0016,0.109,-15.997,0.0322,137.212,4
1ydGjYPl6SkTBwy6yhRCJT,Woman In Chains,The Seeds Of Love,Tears For Fears,1989-09-25,390906,68,0.431,0.0232,0.598,0.0012,0.0487,-8.576,0.0304,159.965,4
7iWIdiJlKvJ4PjFYVrWLUU,Avalon,Avalon,Roxy Music,1982-05-01,256840,67,0.759,0.699,0.563,0.619,0.144,-8.643,0.0338,136.67,4
1GbyYL0B0Mjn3kSbrEwKKI,The Power Of Love,Welcome To The Pleasuredome,Frankie Goes To Hollywood,1984-10-20,332506,69,0.46,0.376,0.162,1.25e-05,0.181,-17.142,0.0335,122.767,4
5TGHpNdHeV5cqsJfkOO4Zd,Lea,Fahrenheit,TOTO,1986-08,269706,57,0.669,0.483,0.297,0.0952,0.111,-20.375,0.031,140.554,4
6OmdWLjlx4BIDGEO8BZlqH,Army Dreamers,Never for Ever,Kate Bush,1980-09-08,178640,49,0.679,0.737,0.0742,9.6e-05,0.0897,-22.23,0.0663,144.005,3
78FHUZRbFDCG6VkRAQdFLm,Broken Wings,Welcome To The Real World,Mr. Mister,1985-11-27,343933,74,0.286,0.134,0.5,4.57e-05,0.108,-14.281,0.0357,99.162,4
2A6yzRGMgSQCUapR2ptm6A,True Colors,True Colors,Cyndi Lauper,1986-10-14,227600,75,0.397,0.701,0.207,3.07e-05,0.116,-13.155,0.0331,171.282,4
1ff8lsrJ2kuZuofMw81EQo,Save a Prayer - 2009 Remaster,Rio (Collector's Edition),Duran Duran,1982-05-10,333306,67,0.572,0.35,0.706,0.0,0.159,-8.707,0.0283,113.595,4
43h4FonpCeaaURpFpiQsf9,Hold Me Now,Into the Gap (Deluxe Edition),Thompson Twins,1984-01-01,286226,67,0.787,0.601,0.616,1.56e-05,0.0978,-9.811,0.0324,108.347,4
1vgSaC0BPlL6LEm4Xsx59J,An Ending (Ascent) - Remastered 2005,Apollo,Brian Eno,1983-07-01,266200,60,0.257,0.932,0.0906,0.985,0.0786,-25.381,0.07,67.46,3
1aJrVsHwcQMZ8TZ6mlvT5J,A Real Hero,A Real Hero EP,College,2010-01-11,267859,62,0.719,0.834,0.431,0.739,0.145,-9.226,0.0357,112.004,4
3RVFcKmgDFuYeYIdxBXK8K,Can't Stay Away from You,Anything For You,Gloria Estefan,1987-06-09,238293,49,0.607,0.57,0.293,7.13e-05,0.0695,-15.424,0.0476,77.889,4
4uvARnZIajUDXWXPifhK3B,The One You Love,No Fun Aloud,Glenn Frey,1982-06-09,274560,59,0.603,0.44,0.302,0.00701,0.172,-13.698,0.0242,75.274,4
39qYD4J4BKvZMQgxfXl5bv,Eye In The Sky,Eye In The Sky (Expanded Edition),The Alan Parsons Project,1982,276280,76,0.823,0.562,0.417,0.00098,0.0765,-12.643,0.032,111.928,4
6Nq8YtPAHuL1outooeiFde,All Out of Love,Ultimate Air Supply,Air Supply,2003-05-29,241373,61,0.503,0.291,0.47,0.0,0.396,-8.006,0.0257,108.486,4
2HsOICaAi5bwnqyG7uO1Fo,Kangaroo - Remastered,It'll End In Tears (Remastered),This Mortal Coil,1984-10-01,209093,50,0.18,0.768,0.167,0.165,0.126,-11.286,0.0293,170.093,4
7CTSDg60OC15XUJusBLPuo,Theme from Harry's Game,Lore (Bonus Tracks Edition),Clannad,1996-03-25,148693,58,0.222,0.951,0.176,0.00808,0.107,-17.798,0.0353,75.439,4
3PuwTAbtjZDgeCqb7OAdzd,If Leaving Me Is Easy - 2015 Remaster,The Singles (Expanded),Phil Collins,2016-10-14,296000,41,0.543,0.576,0.188,0.00065,0.317,-17.401,0.0313,115.744,4
2oDR7QWoLBk9VYMwsFbRGq,Love Theme,Blade Runner (Music From The Original Soundtrack),Vangelis,1994-06-06,295693,56,0.188,0.572,0.12,0.42,0.0933,-20.95,0.0366,110.244,3
4i4QN9Zs5s7OZRRLIYHMmP,Souvenir - Remastered 2003,Architecture And Morality,Orchestral Manoeuvres In The Dark,1981-11-08,219506,56,0.741,0.497,0.742,0.885,0.0863,-7.557,0.0306,102.8,4
3NWcFiL6oCEagrFiTdDr1m,The End Of The Innocence,The End Of The Innocence,Don Henley,1989-06-27,315306,63,0.623,0.306,0.425,8.65e-05,0.108,-13.045,0.0291,116.593,4
524nCOIQg9fi0pETVnbpv8,Mystified - 2017 Remaster,Tango In the Night (Deluxe Edition),Fleetwood Mac,1987-04-13,189760,51,0.538,0.737,0.356,0.15,0.0871,-13.791,0.027,178.656,4
1Aw8AzGtFssawCsiCxxyAr,A Change Is Gonna Come,Yellow Moon,The Neville Brothers,1989-03-14,223266,40,0.276,0.79,0.202,0.0684,0.0912,-19.755,0.0435,74.279,3
1idiifjTcCoGfBeZiYOdim,"Paris, Texas",Music by Ry Cooder,Ry Cooder,1995,174760,50,0.359,0.945,0.00681,0.158,0.0581,-20.957,0.0602,128.713,5
5Jt2AQv1c3RUF5ENtAYF1i,Old and Wise,Eye In The Sky (Expanded Edition),The Alan Parsons Project,1982,295253,59,0.375,0.727,0.317,2.92e-05,0.123,-11.741,0.0315,112.003,4
5KVak7r5YKcnkmARc0hy0Q,Private Investigations,Love Over Gold,Dire Straits,1982-09-20,405893,59,0.356,0.696,0.0967,0.691,0.0801,-20.084,0.0315,84.486,4
6nIJU23VH8pHw8xPEqFHX7,I Go to Sleep - 2018 Remaster,Pretenders II (Deluxe Edition),Pretenders,1981-01-11,176501,47,0.567,0.882,0.322,0.00219,0.122,-9.747,0.0262,153.695,3
476PoCTZZIKdOxHOYYCFzz,Send Her My Love (2023 Remaster),Frontiers (2023 Remaster),Journey,1983-02-01,234360,57,0.502,0.104,0.649,0.0,0.244,-7.698,0.0347,124.889,4
2pzc7K0AdUySB4V0SFMENJ,I'm In Love With A German Film Star,I'm In Love With A German Film Star,The Passions,2006-01-01,239560,31,0.763,0.278,0.53,0.019,0.109,-12.306,0.0381,114.601,4
12p03gHqut5vzucZt4uzJk,And Dream Of Sheep,Hounds Of Love,Kate Bush,1985-09-16,165773,48,0.359,0.916,0.0555,0.0,0.357,-18.803,0.038,77.989,4
3ICZte49haM8ID7H6LSSjb,One Step Up,Tunnel Of Love,Bruce Springsteen,1987-10-09,261826,53,0.527,0.0546,0.381,0.00965,0.0842,-17.408,0.0299,150.162,4
5ALQSecfsZLsWip5CZK9aN,Through the Barricades - Remastered,Through the Barricades (Remastered),Spandau Ballet,1986-11-17,359768,58,0.485,0.303,0.278,0.00011,0.122,-14.06,0.0307,146.012,4
5mvOFm7fHLFLyEQtusCmUf,Forbidden Colors,"Merry Christmas, Mr. Lawrence",Ryuichi Sakamoto,2015,282973,48,0.626,0.651,0.203,0.0764,0.327,-18.455,0.0275,105.227,4
3yzM3pkIF5rlllUAAhFPx7,Wherever I Lay My Hat (That's My Home),From Time To Time - The Singles Collection,Paul Young,1991-09-07,250160,51,0.61,0.225,0.39,0.0,0.0888,-12.959,0.0576,88.989,4
3RjyVvrqmS26Sq6vUMswWd,I'll Find My Way Home,The Friends Of Mr Cairo,Jon & Vangelis,1981-01-01,271306,53,0.538,0.197,0.413,0.00123,0.0446,-14.745,0.0314,171.647,4
1MkiFsxFXCtrQT6EJc84jR,'Round Midnight,Legacy,Adam Blackstone,2022-09-23,252616,35,0.262,0.853,0.366,0.000657,0.175,-10.254,0.0367,78.949,5
12BaQt9aYdTlEtKreqB5V4,jazz is for ordinary people,jazz is for ordinary people,berlioz,2023-04-07,164000,68,0.502,0.711,0.474,0.787,0.112,-11.424,0.0543,118.079,4
3aPlQWU07jGgyHaBHVS5TS,Fever,Things Are Swingin',Peggy Lee,1958-11-03,199600,68,0.838,0.23,0.171,0.0,0.11,-12.614,0.0729,135.925,4
1kPBT8S2wJFNAyBMnGVZgL,I'd Rather Go Blind,Tell Mama,Etta James,1968-04-18,156653,80,0.477,0.689,0.433,0.000195,0.151,-6.473,0.0247,82.52,3
0ryoOkpaDeSQRoYQGGJAxn,"Trouble, Heartaches & Sadness",Straight from the Heart,Ann Peebles,1971,161400,58,0.575,0.438,0.357,0.000446,0.077,-8.386,0.0464,157.444,4
6pHo3k15lbYuljy5GyZsV2,"Sun, Moon & Herbs",VENOLOGY,Venna,2021-09-03,252053,53,0.654,0.0328,0.758,0.00052,0.147,-6.117,0.124,153.988,4
6h7jn2jE2EqJadOkDXsDJh,Sleepless Nights (feat. Phoelix),Dinner Party,Terrace Martin,2020-07-10,179226,53,0.652,0.492,0.671,0.0863,0.0873,-7.254,0.0446,91.518,4
1gPeJMO7Az6ZtzHiaKUTWb,Opendoors,Honeycomb,Jitwam,2019-05-03,162102,73,0.725,0.565,0.521,0.275,0.178,-10.248,0.136,114.038,4
3B5ThZXjhniuy1dh92SUpV,Afro Blue - 9th Wonder's Blue Light Basement Remix,Black Radio (Deluxe Edition),Robert Glasper,2022-11-11,307440,48,0.816,0.143,0.429,0.00156,0.223,-9.933,0.294,87.901,4
0Lf2PlT8IPAaWc59a2fWU6,For James,The Celestial Suite,Pale Jay,2021-10-22,83046,69,0.253,0.22,0.674,0.734,0.0986,-6.929,0.0331,81.871,4
3QxAadrRx8aSEVd6Qzr8KF,Saudade Vem Correndo,Jazz Samba Encore!,Stan Getz,1963,219093,58,0.634,0.946,0.288,0.163,0.366,-16.798,0.0377,90.633,4
7bChzDoU4kJ5zBbQyN0ASl,So Cool,So Cool,Reuben James,2020-05-01,130119,64,0.779,0.8,0.471,0.0018,0.111,-11.706,0.134,82.953,4
4J7s7j5ulwElPG7HaGQDXR,Pearls,Love Deluxe,Sade,1992-10-26,273226,64,0.158,0.847,0.131,0.00232,0.107,-16.277,0.0289,87.096,1
5THsk36b3o0Hw2JKR9SRnk,Telephone (What's Your Name?),Same as It Ever Was,daste.,2020-04-15,172999,69,0.0,0.0703,0.538,0.213,0.0959,-8.286,0.0,0.0,0
4i8AsLFPCFip6SbEDOFvYq,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello],Black Radio III,Robert Glasper,2022-02-25,291613,45,0.664,0.0197,0.453,0.0248,0.0905,-9.1,0.0749,143.921,4
3J2WUEn6oFN8eDPZov7w9I,deep in it,deep in it,berlioz,2023-03-10,154862,69,0.567,0.972,0.415,0.885,0.0999,-11.901,0.0499,118.967,4
0kJ4GK8E5eDy7WYUQ5fUT5,Chasing the Drum - A COLORS SHOW,Chasing the Drum - A COLORS SHOW,Yussef Dayes,2023-12-18,221986,52,0.566,0.212,0.729,0.827,0.0668,-10.595,0.0491,142.35,4
0KNKtfE0jOcGBeu7Y5pL7h,Just Like You Used To,Come Around and Love Me,Jalen Ngonda,2023-09-08,189706,56,0.549,0.615,0.573,0.000504,0.122,-6.491,0.0302,87.43,4
65krtHkaYLPr0mEbjL61UP,Kiss of Life,The Best of Sade,Sade,1994-10-31,251333,76,0.723,0.633,0.47,0.0373,0.0968,-11.302,0.028,97.107,4
59Sz3l6T9qTWsa8Smv2ve1,I Believe to My Soul,The Genius Sings the Blues,Ray Charles,1961,181373,61,0.578,0.91,0.156,1.47e-06,0.114,-14.07,0.0348,143.431,4
6Rqn2GFlmvmV4w9Ala0I1e,Feeling Good,I Put A Spell On You,Nina Simone,1965-06-01,174000,79,0.399,0.864,0.326,0.0,0.191,-9.239,0.0386,79.206,4
5tHlKei7IIgA29Vef05NYa,Us - A COLORS SHOW,Us - A COLORS SHOW,FKJ,2022-10-24,373953,58,0.399,0.972,0.297,0.86,0.0937,-11.819,0.0488,57.888,3
4Hhv2vrOTy89HFRcjU3QOx,At Last,At Last!,Etta James,1960,179693,81,0.274,0.547,0.348,0.0133,0.334,-8.631,0.0293,87.43,3
185ciwUe4FUDPG7VHFNzcv,Violets (feat. Phonte),Everything's Beautiful,Miles Davis,2016-05-27,203680,47,0.785,0.205,0.624,0.0,0.107,-9.984,0.272,91.835,4
3r0Q8oUYyHjViM43bAUP3D,Feel No Pain,Love Deluxe,Sade,1992-10-26,309200,58,0.707,0.0853,0.427,0.0739,0.114,-9.443,0.0543,164.239,4
6ZTdY17jfTZBvgAOFfYzXu,sour haribos (with Jaybexo),sour haribos (with Jaybexo),Jaybexo,2023-07-03,129985,58,0.824,0.364,0.524,0.0,0.101,-9.87,0.141,133.018,4
0uPkCpuoERqrkBL06Art50,My One And Only Love,John Coltrane And Johnny Hartman,John Coltrane,1963-01-01,295240,66,0.474,0.963,0.0676,0.00291,0.14,-16.101,0.0363,115.713,3
4VZKYIiKttRdPEK0Sc5hWH,WuGambinos,Freestyle Tools 2018,DJ Grumble,2017-03-27,63791,56,0.0,0.000847,0.384,0.832,0.116,-10.896,0.0,0.0,0
4m4IJ0GaepAsVNP3qqSVDW,POETRY JAM (feat. Foggieraw),POETRY JAM (feat. Foggieraw),Ciscero,2020-05-20,198525,52,0.726,0.108,0.72,0.0,0.336,-6.786,0.289,92.013,4
1xys7vbKRKdKfVp0OfFbQZ,Midnight Moon,Daughter of the Sun,vbnd,2018-07-06,255000,56,0.0,0.119,0.111,0.852,0.112,-13.851,0.0,0.0,0
60jQTAr2OkFcV4SWSRz3st,Emotions,Emotions,Brenda Lee,1961-04-03,171226,68,0.466,0.742,0.416,5.04e-06,0.249,-8.249,0.026,98.78,3
2Fk1WNNBK7If8eRUDwlja0,hot house,jazz is for ordinary people,berlioz,2023-06-23,157000,60,0.776,0.417,0.801,0.568,0.0746,-9.895,0.0836,123.992,4
7JqXZgtuqIFwzREMFAJOOS,Erykah’s Gun,Stashboxxx,DJ Harrison,2014-07-29,61333,59,0.678,0.797,0.199,0.956,0.112,-18.326,0.087,90.326,4
1h8idoR6jWpwnKBv6ADnYN,Queens Highway,The Exciting Sounds of Menahan Street Band,Menahan Street Band,2021-02-26,67720,69,0.781,0.0624,0.396,0.876,0.103,-8.975,0.0871,137.271,4
4eRQ0iaCuuojLwKDZJQdc9,Undone,Undone,Ego Ella May,2023-09-20,200000,48,0.535,0.223,0.431,0.0245,0.074,-10.152,0.064,86.427,4
6CeajvxcjyZ46cGbrKwq9n,Souvenir d'Italie,Le mie preferite,Lelio Luttazzi,2009-01-01,72413,66,0.0,0.686,0.439,0.95,0.307,-13.484,0.0,0.0,0
0S5ZoKKZD3bllkvhEoPimZ,Can We Pretend,'Justments,Bill Withers,1974-08-08,229573,56,0.596,0.853,0.313,0.201,0.0601,-13.487,0.044,82.067,4
2XzHou7MZzOBQBqjWw86Nt,Love Me Or Leave Me,Let It All Out,Nina Simone,1966-01-01,244866,62,0.572,0.841,0.398,4.59e-06,0.128,-10.751,0.0376,86.135,4
3Czw867MbvBiyEd1QCvjmq,From My Heart and My Soul (feat. Phoelix),Dinner Party,Terrace Martin,2020-07-10,150496,57,0.696,0.117,0.538,0.157,0.108,-6.808,0.0904,93.07,4
7MDfN1ldfTMtuXXdVz2Pzc,Tears Dry On Their Own,Back To Black (Deluxe Edition),Amy Winehouse,2006,186440,76,0.634,0.525,0.543,0.0,0.232,-13.391,0.181,121.557,4
3ebYtLVuV4HzEZUDcpZB9p,Lovin' You,Perfect Angel,Minnie Riperton,1974,223143,64,0.387,0.962,0.164,0.0,0.0817,-14.617,0.085,72.029,4
2xOdFPQn17smnZrFCtFNSv,Water Baby,Geography,Tom Misch,2018-04-06,271530,52,0.694,0.481,0.535,0.0131,0.0676,-10.582,0.22,93.028,4
78OsdyD9WLqcs7wbAE1qDk,Falling In,So Far to Go,Cabu,2022-01-28,61092,53,0.664,0.708,0.31,0.957,0.179,-13.143,0.0509,110.045,3
1EeS8SQ0BAhNrLVLCNrxrj,Morning Matters,Morning Matters,Yazmin Lacey,2020-02-27,246800,58,0.624,0.521,0.556,0.0449,0.298,-9.095,0.0947,86.048,4
6IAuH3hgTRpUUdmOGubXGS,Can I Call You Rose?,Thee Sacred Souls,Thee Sacred Souls,2022-08-26,190546,78,0.302,0.719,0.4,0.000621,0.172,-8.212,0.0364,180.852,3
5T6MaD8kh2Sj5nUEM4DZXE,Breathe (feat. Arin Ray),Enigmatic Society,Dinner Party,2023-04-14,189098,45,0.61,0.0137,0.441,6.89e-05,0.117,-6.001,0.109,183.736,4
76oWruR7pYy8Fjvgn4KBUA,Both Sides Of The Moon,Not Your Muse (Deluxe),Celeste,2021-01-29,257239,57,0.636,0.836,0.149,0.00504,0.0939,-11.701,0.0719,117.52,4
6loDuwmsq6fazVxqqRhmcp,nyc in 1940,nyc in 1940,berlioz,2022-06-03,156611,66,0.839,0.337,0.482,0.89,0.0859,-13.931,0.121,116.998,4
4jmLj7bALZTQoe93dT623W,In Your Eyes,IV,BADBADNOTGOOD,2016-07-08,247054,64,0.488,0.457,0.528,0.000792,0.108,-5.952,0.0298,79.765,4
6OKOMtpMb2NNRowTlwCFpp,Bad Company,Voice Notes,Yazmin Lacey,2023-03-03,218680,56,0.713,0.807,0.542,0.255,0.162,-7.77,0.249,95.9,4
6vtzBYf1I2Ozsdp94A2t5i,Beautiful Sunrise,Beautiful Sunrise,Arta Porting,2023-01-29,291319,63,0.362,0.936,0.17,0.879,0.109,-18.193,0.0338,107.442,4
